Name,latitude,longitude,Address,IndustryType
ram ratna group of industries,19.004572,72.826771,"Ram Ratna House, Utopia City, Pandurang Budhkar Marg, Worli, Mumbai, Maharashtra 400013, India",electrical/electronic manufacturing
radix,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
fuji electric india pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
ieema,19.0041088,72.817067,"501, 132, Kakad Chambers, Dr Annie Besant Road, Worli, Mumbai - 400018, B Wing, BDD Chawls Worli, Worli, Mumbai, Maharashtra 400018, India",electrical/electronic manufacturing
ttl technologies pvt. ltd.,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
marine electricals (india) private limited,19.1267158,72.8738639,"B-1, Udyog Sadan-3, M I D C, Marol Industrial Area, Andheri East, Andheri East, Seepz, Andheri East, Mumbai, Maharashtra 400093, India",electrical/electronic manufacturing
asian retail lighting ltd (in joint venture with future group),19.13705,72.8625091,"4VP7+R2C, Jogeshwari - Vikhroli Link Rd, Shyam Nagar, Jogeshwari East, Mumbai, Maharashtra 400060, India",electrical/electronic manufacturing
evolute group,19.1772174,72.8338484,"202-203, orbit industrial estate, opp. hometel hotel, Malad, Ram Nagar, w, Mumbai, Maharashtra 400064, India",electrical/electronic manufacturing
imp powers ltd,18.9743126,72.8129994,"2nd, Floor Unit No 2A, Film Center Building, 68, Tardeo Rd, near Tardeo AC Market, Malviya Nagar, Tardeo, Mumbai, Maharashtra 400034, India",electrical/electronic manufacturing
eos power india pvt. ltd,19.117767,72.8489,"No. 2, Andheri East, Mumbai, Maharashtra 400096, India",electrical/electronic manufacturing
roop telsonic ultrasonix ltd.,19.1205091,72.8607665,"803/C, 32 Corporate Avenue, Off Mahakali Caves Rd, Satya Darshan Colony, Gundavali, Andheri East, Mumbai, Maharashtra 400093, India",electrical/electronic manufacturing
polycab wires private limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
elcom international pvt. ltd.,19.0166099,72.828856,"PRABHADEVI INDUSTRIAL ESTATE, 20 Ground Floor, 408, SVS Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",electrical/electronic manufacturing
"photoquip india limited, mumbai",19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
pravin electricals private limited,19.0960131,72.9106832,"Room no 7.abdul Rahuf chawl,anand nagar, Sainath Nagar Rd, Ghatkopar, Indira Nagar, w, Mumbai, Maharashtra 400086, India",electrical/electronic manufacturing
thorn lighting india pvt. ltd.,19.1795804,72.8578417,"1, Western Express Hwy, Malad, Reserve Bank of India Staff Quarters, Magathane, Borivali East, Mumbai, Maharashtra 400066, India",electrical/electronic manufacturing
jsw jaigarh port limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
precision wires india limited,19.012637,72.8301462,"Saiman House J A Raul Street, Off, Sayani Rd, Prabhadevi, Mumbai, Maharashtra 400025, India",electrical/electronic manufacturing
ravel electronics pvt. ltd,19.1608685,72.8507763,"422/423 CORPORATE AVENUE WING-A ,SONAWALA ROAD, NR UDYOG BHUVAN ,, GOREGAON EAST, Sonawala Industry Estate, Goregaon, Mumbai, Maharashtra 400063, India",electrical/electronic manufacturing
gmmodular pvt ltd,19.1417297,72.8324167,"405, Shalimar Morya Park, Andheri, Veera Desai Industrial Estate, Jogeshwari West, Mumbai, Maharashtra 400053, India",electrical/electronic manufacturing
ewac alloys limited,19.1135325,72.8805989,"EWAC ALLOYS LIMITED. AFL House, Lok Bharti Complex, Fifth Floor (West Side, 4V7J+F65, Marol Maroshi Rd, Marol, Andheri East, Mumbai, Maharashtra 400059, India",electrical/electronic manufacturing
ambetronics engineers pvt. ltd.,19.1262379,72.850495,"Tarun Industrial Estate, 17/B, New Nagardas Rd, Mogra Village, Mogra Pada, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069, India",electrical/electronic manufacturing
kail limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
reliance gas transportation infrastructure limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
host international,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
hinduja national power corporation ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
metal power analytical (india) pvt. ltd.,19.1120556,72.8845688,"87, Marol Cooperative Industrial Estate Rd, Marol, Andheri East, Mumbai, Maharashtra 400059, India",electrical/electronic manufacturing
ncc telecom pvt. ltd.,19.171215,72.856335,"329/A, Virwani Industrial Estate, Western Express Highway, Goregaon East, Hanuman Tekdi, Goregaon West, Mumbai, Maharashtra 400063, India",electrical/electronic manufacturing
atharva college of engineering,19.1977247,72.8272574,"Malad Marve Road, Shri Sevantilal Khandwala Marg, Malad, Charkop Naka, Asmita Jyoti Housing Society, Malad West, Mumbai, Maharashtra 400095, India",electrical/electronic manufacturing
klenzaids contamination controls private limited,19.1160652,72.8675783,"A-21 Street # 3, Chakala Industrial Area (MIDC), Andheri (E, Mumbai, Maharashtra 400093, India",electrical/electronic manufacturing
quadralumen private limited,18.972502,72.814134,"G3, Bombay Market, Tardeo Rd, Janata Nagar, Tardeo, Greater Mumbai, Maharashtra 400034, India",electrical/electronic manufacturing
ib led,19.0100563,72.835205,"11th Floor, Tower 1, Indiabulls Finance Centre, Senapati Bapat Marg, Elphinstone (W), Babasaheb Ambedkar Nagar, Mumbai, Maharashtra 400013, India",electrical/electronic manufacturing
amar equipments pvt ltd,19.1481691,72.9371161,"Valson textile mills, Lal Bahadur Shastri Rd, Bhandup (W, Nirmal Nagar, Bhandup West, Mumbai, Maharashtra 400078, India",electrical/electronic manufacturing
axis electrical components pvt. ltd.,19.2097912,72.8230926,"149-BCD, Kandivali Co.- op Industrial Estate, Kandivali, Charkop, Charkop Industrial Estate, Kandivali West, Mumbai, Maharashtra 400067, India",electrical/electronic manufacturing
micro system services,19.172135,72.854483,"36A Pravasi Industrial Estate, Off Aarey Road, Goregaon East, Hanuman Tekdi, Goregaon West, Mumbai, Maharashtra 400063, India",electrical/electronic manufacturing
oerlikon textile india pvt ltd,19.0007305,72.8273996,"Empire Industries Complex, 414, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",electrical/electronic manufacturing
marine electricals (india) private limited,19.1267158,72.8738639,"B-1, Udyog Sadan-3, M I D C, Marol Industrial Area, Andheri East, Andheri East, Seepz, Andheri East, Mumbai, Maharashtra 400093, India",electrical/electronic manufacturing
beico industries pvt ltd,18.997223,72.8257091,"401-402, Kewal Estate, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",electrical/electronic manufacturing
hitek engineering services,19.1019503,72.8465656,"Ganesh Prasad Bide Building, Mahatma Gandhi Rd, above IDBI Bank, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",electrical/electronic manufacturing
lance energy solutions private limited,19.1188553,72.8597865,"4V95+GWV, Satya Darshan Colony, Gundavali, Andheri East, Mumbai, Maharashtra 400047, India",electrical/electronic manufacturing
mazagon dock shipbuilders limited,18.9670056,72.8479262,"XR8X+R53, Dockyard Rd, Mazgaon, Wadi Bandar, Mumbai, Maharashtra 400010, India",electrical/electronic manufacturing
nitiraj engineers pvt ltd,18.9909738,72.831434,"306-A, Bhabha Building, NM Joshi Marg, BDD Chawl, Lower Parel, Mumbai, Maharashtra 400011, India",electrical/electronic manufacturing
thermon heat tracers limited,19.1115582,72.9181403,"Kailash Business Park, A-WING, 17 floor, Park Site Rd, Vikhroli (W, HMPL Surya Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",electrical/electronic manufacturing
vijay transtech pvt ltd,19.108194,72.9007425,"35, Chandivali VIllage, Off, Saki Vihar Rd, Nahar Amrit Shakti, Chandivali, Andheri (E, Navi Mumbai, Maharashtra 400072, India",electrical/electronic manufacturing
entesla,19.105359,72.8829179,"6, Mittal Industrial Estate Rd, Mittal Industrial Estate, Marol, Andheri East, Mumbai, Maharashtra 400059, India",electrical/electronic manufacturing
vishal,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
helukabel india pvt ltd,19.1100888,72.917715,"B - 1601, Kailash Business Park, Veer Savarkar Marg, Hiranadani Link Rd, Varsha Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",electrical/electronic manufacturing
video wall india pvt ltd,19.1717784,72.8568272,"B-301,Virwani Industrial Estate, Off, Western Express Hwy, ITT Bhatti, Hanuman Tekdi, Goregaon, Mumbai, Maharashtra 400063, India",electrical/electronic manufacturing
embin technologies,19.2569187,72.8718199,"507, Sarita B, Prabhat Industrial Estate, Western Express Hwy, Diamond Industrial Estate, Dahisar East, Mumbai, Maharashtra 400068, India",electrical/electronic manufacturing
goel power engineers,19.1261983,72.8531136,"Sona Udyog, 2/4, Parsi Panchayat Rd, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069, India",electrical/electronic manufacturing
prabha engineering pvt ltd,19.122529,72.8714126,"36, MIDC Central Rd, Marol MIDC Industry Estate, Andheri E, Mumbai, Maharashtra 400093, India",electrical/electronic manufacturing
arshad electronics pvt. ltd.,19.0358223,72.8459015,"305, Hammersmith Industrial Estate, Off, Sitladevi Temple Road, New Neelam Co Operative Housing Society, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",electrical/electronic manufacturing
power matrix solutions pvt ltd,19.1573883,72.9378375,"902, Sai Indu Towers, Sai Radha Complex, Lal Bahadur Shastri Rd, Subhash Nagar, Bhandup West, Mumbai, Maharashtra 400078, India",electrical/electronic manufacturing
ieee vit student branch,19.0759837,72.8776559,"Mumbai, Maharashtra, India",electrical/electronic manufacturing
ird mechanalysis limited,19.1116707,72.883414,"No. 1, 5, Marol Cooperative Industrial Estate Rd, Marol, Andheri East, Mumbai, Maharashtra 400059, India",electrical/electronic manufacturing
zee entertainment enterprises limited,18.9948891,72.8309404,"A-Wing, 18th floor, Marathon Futurex, NM Joshi Marg, Lower, BDD Chawl, Lower Parel, Mumbai, Maharashtra 400013, India",entertainment
prime focus world,19.1528016,72.8836049,"Building H, Mainframe IT Park, Royal Palms, Goregaon East, Royal Palms Estate, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",entertainment
bookmyshow,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
hungama,19.1047552,72.889384,"Shop No. R/2, Natibai Sadhan, Pipe Line Rd, opposite Kalpataru, Bandi Bazaar, Mohili Village, Asalpha, Mumbai, Maharashtra 400072, India",entertainment
balaji telefilms ltd.,19.1357421,72.8341613,"C13, Balaji House, Dalia Industrial Estate, On, Off Link Rd, opposite Laxmi Industrial Estate, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400047, India",entertainment
bollywood filmy,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
shemaroo entertainment ltd.,19.1110747,72.8838071,"Plot No. 18 Shemaroo House Off Andheri Kurla Road Marol Co - Op Ind Estate, Sag Baug, Phase 18, Andheri East, Mumbai, Maharashtra 400059, India",entertainment
utv,19.1123067,72.8616947,"Guru Hargovindji Road, 4V66+WMG, Bamanpuri Village, Andheri East, Dr. Charatsingh Colony, S B Singh Colony, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",entertainment
bigtree entertainment pvt.ltd.,19.1146398,72.837015,"Wajeda house, Gr. Floor, Gulmohar, Cross Rd Number 7, JVPD Scheme, Vile Parle West, Mumbai, Maharashtra 400049, India",entertainment
reliance mediaworks ltd.,19.1626222,72.8876962,"Reliance Media Works, Film City Rd, Film City Complex, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",entertainment
whistling woods international,19.1623795,72.8865161,"Film City Complex, Aarey Colony, Goregaon, Mumbai, Maharashtra 400065, India",entertainment
smaaash entertainment pvt. ltd.,19.036869,72.8457322,"403/404, 4th Floor ,Udyog Mandir 2, Bethany Co-Operative Housing Society New Dinkar Co Operative Housing Society, Mogul Lane, West, Bethany Co-Operative Housing Society, New Dinkar Co Operative Housing Society, Mahim, Mumbai, Maharashtra 400016, India",entertainment
shotformats digital productions pvt ltd,19.1764705,72.8583789,"A WING, 4TH FLOOR - 406/407, EXPRESS ZONE, Western Express Hwy, Malad, Panch Bawadi, Malad East, Mumbai, Maharashtra 400097, India",entertainment
prime focus limited,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
fun multiplex pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
percept ltd,18.9954448,72.8320453,"12, SB Pawar Marg, BDD Chawl, Lower Parel, Mumbai, Maharashtra 400013, India",entertainment
dharma productions,19.1337811,72.8367005,"Unit No 201& 202, 2nd Floor, Supreme Chambers, 17/18 Shah Industrial Estate, Off Veera Desai Road, Andheri (W), Industrial Area, Andheri West, Mumbai, Maharashtra 400053, India",entertainment
mood indigo iit bombay,19.1334302,72.9132679,"Main Gate Rd, IIT Area, Powai, Mumbai, Maharashtra 400076, India",entertainment
cinemax india ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
rajshri entertainment,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
pvr pictures ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
contiloe entertainment pvt ltd,19.0759837,72.8776559,"Mumbai, Maharashtra, India",entertainment
scrabble entertainment limited,19.1183147,72.8716546,"3rd Floor, Valuable Techno Park, Plot No.53/1 Road No.7, MIDC, Andheri (East), Mumbai – 400093, Rd Number 7, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093, India",entertainment
kidzania india,19.099795,72.916822,"R City Mall, 3rd Floor North Wing, Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",entertainment
cineyug,19.1099211,72.8264534,"Ground floor, Eldora Apartments, 4R5G+XH8, Juhu Church Rd, Juhu, Mumbai, Maharashtra 400049, India",entertainment
pocket aces,19.1365965,72.8331412,"11th floor, Lotus Business Park, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",entertainment
out of home media,18.9235442,72.8233532,"Office No 1101, 11th Floor, Raheja Center, Nariman Point, Nariman Point, Mumbai, Maharashtra 400021, India",entertainment
missmalini entertainment pvt ltd,19.0795972,72.830837,"Amardeep, 3rd Floor, 17th Road, North Ave, Potohar Nagar, Santacruz West, Mumbai, Maharashtra 400054, India",entertainment
lehren networks private limited,19.1415757,72.8324263,"404, 4th, Shalimar Morya Park, Off New Link Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",entertainment
sound.com,19.1223297,72.8630948,"Navketan Industrial Estate, 19/20, Mahakali Caves Rd, opposite Onida house, Gokul Nandanvan Co-operative Society, Radha Krishna Nagar, Aghadi Nagar, Andheri East, Mumbai, Maharashtra 400093, India",entertainment
milestone interactive group,19.1282553,72.8677056,"Building No 3, Western Industrial Co-Op Estate Ltd, M I D C, Andheri East, Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra 400093, India",entertainment
kyazoonga,19.1387258,72.8133509,"Corner View Panchmarg, 4RQ7+F8X, Off Yari Road Versova Andheri West, Amit Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061, India",entertainment
